"","refseq","logFC","logCPM","PValue","FDR","GeneID","transcript_variant"
"220","NM_001146029.2",-6.70706953064387,3.12511907177298,0.000163121171156544,0.00541252057791516,"SEMA7A","transcriptvariant2"
"221","NM_001146030.2",-4.24897846768652,5.59963200946522,0.000185276322898518,0.00600040115207566,"SEMA7A","transcriptvariant3"
"222","NM_001146276.1",-6.87240603958853,3.23126479356582,8.74680209435267e-05,0.00318566189409471,"NCEH1","transcriptvariant1"
"223","NM_001146698.1",4.77989131143993,8.26441974761493,1.47786307306775e-12,4.77195368996233e-10,"RBM19","transcriptvariant3"
"224","NM_001147.2",4.95128408891343,2.79923675604629,0.00212683407486308,0.0412293265014228,"ANGPT2","transcriptvariant1"
"225","NM_001159.3",-2.66867995413802,4.89485205739717,0.000933149411146421,0.0221599938098152,"AOX1","mRNA"
"226","NM_001159996.2",-4.1748187883832,3.31335422836944,0.00051083239289376,0.0137744394428835,"NRG1","transcriptvariantndf43c"
"227","NM_001160045.1",9.92227825240071,7.27187800694177,5.06056078975182e-20,1.36850215156864e-16,"GLI1","transcriptvariant2"
"228","NM_001160130.1",-3.79192609948167,3.58315207640271,0.000595491102004502,0.0157299810754156,"KCNQ5","transcriptvariant2"
"229","NM_001161708.1",3.48516075584105,5.30885960963462,7.77910109692083e-05,0.00291949254437224,"SYNC","transcriptvariant2"
"230","NM_001162895.1",4.9414116664893,2.64645356469234,0.00199098344242456,0.0393360144232081,"KIAA0040","transcriptvariant4"
"231","NM_001162952.2",-6.46682116896196,2.92143874662721,0.000345081537529633,0.0100826930718062,"SYTL2","transcriptvarianth"
"232","NM_001164161.1",6.44454461609961,3.93552112869146,0.000307699412725412,0.00920714950885417,"PPP6R3","transcriptvariant6"
"233","NM_001164440.1",2.57470763706483,5.49624128659064,0.000116915644598781,0.00409396027983887,"ANKRD33B","mRNA"
"234","NM_001164446.2",-5.31014780965815,3.8968310046902,2.43255529666264e-05,0.0011244850702564,"C6orf132","mRNA"
"235","NM_001164637.2",4.15093433088723,3.0868859051261,0.00158219689547562,0.0335252180575117,"ENDOV","transcriptvariant2"
"236","NM_001165136.1",-4.49875774630935,4.65469429851347,0.000277455496217778,0.00840682381677227,"HERC6","transcriptvariant2"
"237","NM_001165252.1",-5.35432949980362,3.64084002625486,0.000313025890912246,0.00935359409391648,"KRTAP2-3","mRNA"
"238","NM_001166252.1",4.76699810438849,2.65967446764137,0.000966611520486667,0.0229043522828133,"PLPPR4","transcriptvariant2"
"239","NM_001166271.2",2.35827010374706,5.01823736888849,0.00136586338196412,0.0297891015019154,"SPATA13","transcriptvariant1"
"240","NM_001166286.1",7.95116773755262,4.27955472192885,1.6719796717573e-07,1.68240038226964e-05,"RGMA","transcriptvariant2"
"241","NM_001166686.1",5.17383054979622,4.984579881509,9.44398280053417e-08,1.01822712915193e-05,"PFKM","transcriptvariant1"
"242","NM_001166687.1",3.90323283196007,9.16493739611706,6.92528517439946e-10,1.22804606117179e-07,"PFKM","transcriptvariant2"
"243","NM_001166688.1",4.23657091788687,3.37722167466883,0.000315568686058202,0.00940359911044509,"PFKM","transcriptvariant3"
"244","NM_001167609.1",6.47777987807755,2.91566131132065,0.000628464773631562,0.0163024063701981,"GLI1","transcriptvariant3"
"245","NM_001167672.2",2.80021895943038,5.09949322458621,0.000179709436651573,0.00584636684589493,"LPP","transcriptvariant3"
"246","NM_001167912.1",-2.85688164548449,4.12532634994234,0.0019823173877977,0.0392364632823562,"VEPH1","transcriptvariant2"
"247","NM_001168241.1",-4.33390321274162,2.90738543278066,0.00231766743207768,0.0439828221276918,"GAREM2","transcriptvariant1"
"248","NM_001168303.1",4.31661096259663,3.4141328874941,0.000406466447173493,0.0113905377178126,"KLHL13","transcriptvariant6"
"249","NM_001171510.2",5.27462739280335,3.1249204286652,0.000417223831512943,0.0116317272821534,"MCFD2","transcriptvariant6"
"250","NM_001172669.1",-5.92547134108269,2.54107155017835,0.00187412740409963,0.0377864606340087,"ZNF668","transcriptvariant3"
"251","NM_001172670.1",-4.39003371073424,2.9920119959505,0.00181850137778698,0.0369056836839057,"ZNF668","transcriptvariant4"
"252","NM_001172695.1",4.74351736863938,2.70460025570769,0.00159383960650924,0.0336729746554891,"TSFM","transcriptvariant3"
"253","NM_001172697.1",4.39373575192766,5.03962057969581,5.55045230581686e-07,4.67231459860086e-05,"TSFM","transcriptvariant4"
"254","NM_001172896.1",-2.56188021833382,6.93117752774287,7.48176853272068e-05,0.00284965810628308,"CAV1","transcriptvariant3"
"255","NM_001173990.2",7.30664146431524,3.57342579591454,1.56964967274979e-05,0.000797131479349039,"TMEM216","transcriptvariant2"
"256","NM_001174081.2",-6.61799496815198,3.03408892474823,0.000347260134689791,0.0101151777406584,"NLRP2","transcriptvariant2"
"257","NM_001174105.1",5.80249194314072,3.35328551571396,5.18940992612126e-05,0.00210633572873747,"CD14","transcriptvariant4"
"258","NM_001177306.1",2.41931961628452,5.86263561378907,0.000376258844787068,0.0106823935014743,"PAM","transcriptvariant5"
"259","NM_001177676.1",-5.65748122317803,3.19639284812176,0.000112942782141183,0.00398597740431052,"GPR68","transcriptvariant1"
"260","NM_001178008.2",7.12427317153286,4.18229386883884,5.82933680353356e-07,4.83187250604004e-05,"CBS","transcriptvariant2"
"261","NM_001178091.1",3.7662410808713,3.48805265678704,0.000764274793636409,0.0188318005529955,"BCAT1","transcriptvariant2"
"262","NM_001190456.1",-7.77260835219687,4.15149727689085,8.35799935989594e-06,0.000469654436758412,"CORO2B","transcriptvariant2"
"263","NM_001190479.2",5.80401348498522,3.021414299788,0.000226193508588947,0.00707597665640576,"ANKRD63","mRNA"
"264","NM_001190807.2",5.73828801206043,2.40634513934416,0.00260466975199168,0.0479978069970936,"CYB5A","transcriptvariant3"
"265","NM_001191057.3",-3.75098089577487,3.57492556478187,0.00062926908256349,0.0163037213559025,"PDE1C","transcriptvariant2"
"266","NM_001191322.1",-7.58314816959209,6.32736460405284,2.10282262528204e-06,0.000147702807387505,"GREM1","transcriptvariant3"
"267","NM_001193350.1",5.70510099975454,2.38543992428831,0.00253774274671942,0.047125773890582,"MEF2C","transcriptvariant6"
"268","NM_001193370.1",3.80428109711379,3.68040625049732,0.00139004586738936,0.0302233691408054,"DIDO1","transcriptvariant6"
"269","NM_001195000.1",4.98262811452171,4.37921613990897,1.14837944548087e-05,0.000618010968247095,"MR1","transcriptvariant3"
"270","NM_001195053.1",5.6138555663732,3.67647849272688,0.000457762245991302,0.0126316689155304,"DDIT3","transcriptvariant1"
"271","NM_001195055.1",6.02750625526118,2.78946832204773,0.000599460552864728,0.0157962601713465,"DDIT3","transcriptvariant3"
"272","NM_001195056.1",5.59101323752253,6.43258548001845,5.04832018679262e-10,9.25553889161622e-08,"DDIT3","transcriptvariant4"
"273","NM_001195057.1",4.29780529861737,4.56408857600847,9.24471156838111e-06,0.000515464149665869,"DDIT3","transcriptvariant6"
"274","NM_001197131.1",4.60588636960727,5.25458868119446,5.98073603887483e-06,0.000353499089093226,"PPP1R12B","transcriptvariant7"
"275","NM_001197294.1",2.36543975421917,7.79012228944435,7.54337280148619e-05,0.00285890629510625,"DPYSL3","transcriptvariant1"
"276","NM_001198595.1",2.97756947952512,3.81551376155581,0.00251246672947406,0.0468979337579308,"STON1","transcriptvariant1"
"277","NM_001199753.1",-6.00429585021746,2.59378958732267,0.00161780148065538,0.0340793741309625,"CPT1C","transcriptvariant4"
"278","NM_001201404.2",5.09842138521298,3.45763472271399,0.000246883207992422,0.00759754099816224,"WASF2","transcriptvariant2"
"279","NM_001201481.1",-3.43256891885959,3.73594219238038,0.00146746684063827,0.0315578306464894,"OSBPL6","transcriptvariant4"
"280","NM_001202429.1",5.0475644459857,2.92608762132831,0.00136594197512712,0.0297891015019154,"ASB2","transcriptvariant1"
"281","NM_001202555.1",-4.02248158633026,5.27615304315639,5.21688360824977e-06,0.00031190181418022,"CD44","transcriptvariant6"
"282","NM_001204813.1",-5.1255868805494,5.24859372353661,2.64402330436217e-08,3.32562791666112e-06,"NT5E","transcriptvariant2"
"283","NM_001204961.1",6.70471612682235,4.46029067361917,1.06153976951312e-07,1.13129809722398e-05,"PBX1","transcriptvariant2"
"284","NM_001205254.1",3.40892566504846,4.92709237873176,3.89263894709165e-05,0.00166429547394033,"OCLN","transcriptvariant2"
"285","NM_001206602.1",3.29830066077051,5.58883816443716,9.02780456866137e-06,0.00050467060475044,"CHN1","transcriptvariant3"
"286","NM_001206654.1",-4.02388044540049,5.5307397377457,2.71471147684844e-07,2.54242719004932e-05,"NCOR2","transcriptvariant3"
"287","NM_001207012.1",-4.71845611078677,3.63873319967079,0.000106676124117793,0.00378954231389875,"PGF","transcriptvariant2"
"288","NM_001207025.2",-5.88217434122086,4.58878382831224,1.02389433671418e-06,7.74508044771836e-05,"POU2F2","transcriptvariant1"
"289","NM_001207026.1",-4.46227068406644,2.56881382175959,0.00173233989972638,0.0357609173575197,"POU2F2","transcriptvariant3"
"290","NM_001242882.1",2.9077191035098,6.81100031167992,5.59633617917066e-06,0.000333529302755311,"NAXD","transcriptvariant3"
"291","NM_001242883.1",3.30297058194105,4.92831092352214,3.22305532901061e-05,0.00142884383171753,"NAXD","transcriptvariant4"
"292","NM_001242948.1",6.30315496327644,2.98716806135955,0.00157088159910706,0.0333507875516018,"EPDR1","transcriptvariant3"
"293","NM_001243765.1",4.92109133763338,3.38962914876451,0.000255232817182001,0.00783220818002185,"RABGAP1L","transcriptvariant4"
"294","NM_001243778.1",7.1473196552861,3.44190433454186,9.18275006247382e-05,0.00331099358085931,"FAM213A","transcriptvariant2"
"295","NM_001243781.1",7.36654520547469,3.62464130891055,5.80509685573163e-05,0.00231711190732284,"FAM213A","transcriptvariant5"
"296","NM_001247994.1",-8.76854974124362,4.88450636041007,1.18402240434696e-07,1.24345343182729e-05,"POU2F2","transcriptvariant4"
"297","NM_001251.2",-2.89260700990241,5.21752177653746,0.000147150682500385,0.00496639292544981,"CD68","transcriptvariant1"
"298","NM_001251904.1",4.24411156065044,3.96529248359618,3.55661822691068e-05,0.00155442179234314,"APPL2","transcriptvariant2"
"299","NM_001251905.1",3.61196461275909,4.7808493151114,3.77270249702264e-05,0.00161941757580531,"APPL2","transcriptvariant3"
"300","NM_001251974.1",3.33712987356994,3.98459384136847,0.000719798032512762,0.0180265860550301,"RCAN2","transcriptvariant2"
"301","NM_001252.4",3.74742684290681,5.20197260727291,2.65374856651641e-06,0.000177195050888938,"CD70","transcriptvariant1"
"302","NM_001252090.1",7.05625657431759,3.36674050271508,4.03391221517014e-05,0.00171116974241158,"MRAS","transcriptvariant3"
"303","NM_001252092.1",4.93053207199337,3.87276089731351,3.1133940691251e-05,0.00139163568783993,"MRAS","transcriptvariant5"
"304","NM_001252392.1",-2.94837945393029,4.07191213547686,0.00237900273166745,0.0449496463728328,"TNIP1","transcriptvariant6"
"305","NM_001256024.1",-6.75871365717925,3.14187430312838,0.000511272759204746,0.0137744394428835,"ARHGAP22","transcriptvariant1"
"306","NM_001256105.1",-3.14722487474069,5.91789255308169,5.18385790455164e-05,0.00210633572873747,"WNT5A","transcriptvariant2"
"307","NM_001256139.1",-9.57465715105836,5.64789460045742,1.49975417779805e-05,0.00076885502091192,"CAPG","transcriptvariant2"
"308","NM_001256155.2",4.45006480503646,5.75311369801049,8.77169422033621e-08,9.60087232065976e-06,"ARMCX4","transcriptvariant1"
"309","NM_001256182.1",-6.92227042652185,3.27983760333802,0.000347864113850877,0.0101151777406584,"ANKRD11","transcriptvariant1"
"310","NM_001256267.1",-6.6311521284145,4.66479337335047,5.06751787889214e-08,6.05694374541175e-06,"MYPN","transcriptvariant4"
"311","NM_001256568.1",5.70924823715144,2.38806437417714,0.00255140542635285,0.0471770128151431,"PPFIBP2","transcriptvariant2"
"312","NM_001257291.1",-3.27731584126259,4.36746934167748,0.000810795226931206,0.0196865813012679,"SLC9A7","transcriptvariant1"
"313","NM_001257406.1",-8.32446502620412,4.49866289699981,1.51545550835289e-07,1.56120783179554e-05,"IL4R","transcriptvariant3"
"314","NM_001258277.1",-2.87651746255278,5.27542435247513,0.000108808471528512,0.00385025294739927,"TMEM200A","transcriptvariant2"
"315","NM_001258321.1",5.84129019991622,2.61490738374221,0.00222799395240397,0.0426930214050554,"TP53I11","transcriptvariant2"
"316","NM_001258366.1",-6.41337701494768,3.75487721235864,6.64542584961267e-06,0.000385434699277535,"DIAPH3","transcriptvariant3"
"317","NM_001258368.1",5.87697411559671,2.63641053594332,0.00101999078378981,0.0237281718419689,"DIAPH3","transcriptvariant5"
"318","NM_001261393.1",-6.40026373050847,2.87215679585419,0.000530268168150971,0.0142507099997244,"CALCOCO2","transcriptvariant4"
"319","NM_001261412.1",6.00088056927256,8.5253402673542,7.79232667822983e-15,4.3225434706878e-12,"DCTN2","transcriptvariant2"
"320","NM_001261413.1",4.42314954643908,10.9431632753054,3.49908504485747e-12,1.05137785917287e-09,"DCTN2","transcriptvariant3"
"321","NM_001261420.1",4.75812563681708,9.74253476303169,4.35083831806713e-13,1.55377021272219e-10,"OS9","transcriptvariant5"
"322","NM_001261421.1",4.68122691869815,3.76502212579565,4.7817931633365e-05,0.00198178761102724,"OS9","transcriptvariant6"
"323","NM_001261423.1",3.72018443957897,3.38552841905243,0.00119719187285176,0.02691223688054,"OS9","transcriptvariant8"
"324","NM_001261455.1",3.18947265953713,4.58633758779369,0.000873547338410886,0.0209748314308336,"GPR1","transcriptvariant6"
"325","NM_001261830.1",-6.26269173654558,5.05100193189988,2.4307325043239e-09,3.81061355061907e-07,"SERPINB7","transcriptvariant3"
"326","NM_001261834.1",-5.96786869769431,2.57608320198249,0.00130518240340323,0.0287545951249257,"TBRG4","transcriptvariant4"
"327","NM_001262.2",2.10547599572892,6.65856601335261,0.000700005393416566,0.0177537124046588,"CDKN2C","transcriptvariant1"
"328","NM_001265608.1",5.30640248150694,2.85075501312222,0.000887344907476209,0.0212354200534738,"TRAK1","transcriptvariant3"
"329","NM_001267571.1",-2.5959617492546,5.08473858103192,0.000642664814709331,0.0165516792874067,"TBC1D2","transcriptvariant1"
"330","NM_001267728.1",2.9250271236763,4.96440502649127,0.000563294531900644,0.0149709016009073,"ING1","transcriptvariant5"
"331","NM_001270408.1",-5.20376008625811,2.67744228947381,0.00101369759272986,0.0236573179300083,"JAM2","transcriptvariant3"
"332","NM_001270449.1",8.41740748854972,8.28382678715631,1.91618477168747e-21,1.03636853376717e-17,"UBE3B","transcriptvariant4"
"333","NM_001270450.1",7.42304099810645,7.88987436024216,8.70027772449538e-19,1.71110734810666e-15,"UBE3B","transcriptvariant5"
"334","NM_001270451.1",8.65926215628791,4.77697639855742,2.29159232686395e-09,3.64531679407167e-07,"UBE3B","transcriptvariant6"
"335","NM_001270929.1",-6.11328558473127,4.24136728310354,0.000227451651299685,0.00709033000607691,"IFIT1","transcriptvariant4"
"336","NM_001271213.1",-3.05824582377504,4.57513138262027,0.00102093669783869,0.0237281718419689,"SQOR","transcriptvariant2"
"337","NM_001271522.1",-5.58991831995992,2.88660478820835,0.000750071282209236,0.018587677112617,"KCNMA1","transcriptvariant9"
"338","NM_001271754.1",3.29523697291353,3.63026007436322,0.00206713023366702,0.0404127106255075,"ITGBL1","transcriptvariant4"
"339","NM_001276310.1",-5.06305969733017,4.40970150511581,0.000185160087943693,0.00600040115207566,"STMN3","transcriptvariant2"
"340","NM_001276468.1",8.45689104104299,7.91425548610741,1.58594349527291e-20,4.90147165381916e-17,"B4GALNT1","transcriptvariant2"
"341","NM_001276469.1",7.57375180092534,7.53794145150473,4.56379525747248e-18,7.05236761429712e-15,"B4GALNT1","transcriptvariant3"
"342","NM_001278074.1",2.00037889647095,7.23343708461203,0.00119463106357758,0.0268934947236602,"COL5A1","transcriptvariant2"
"343","NM_001278343.1",-6.21556798686583,2.73941216884269,0.000778862294604282,0.0191258874931544,"ACTN2","transcriptvariant2"
"344","NM_001278642.1",2.68172647810138,7.16978525785234,1.1659855530391e-05,0.00062283781369007,"EDIL3","transcriptvariant2"
"345","NM_001278683.1",-6.34149949993301,4.08296428514871,0.000293341270703302,0.00881409034777116,"AMOTL2","transcriptvariant1"
"346","NM_001278710.1",4.51054153596702,2.62789524779538,0.00132239310343175,0.0290738337394741,"NRN1","transcriptvariant2"
"347","NM_001281293.1",-3.6599766889605,3.90655452756199,0.00121907465638331,0.0272718321069082,"ZNF281","transcriptvariant2"
"348","NM_001281473.1",-6.00834406823147,2.59634917442319,0.00153995215603018,0.0328701853760964,"MLPH","transcriptvariant3"
"349","NM_001281988.1",-2.00993649882405,6.33150480054933,0.00165212862281131,0.0346003394248789,"SPOCD1","transcriptvariant3"
"350","NM_001282224.1",5.91097275284299,2.51792255858201,0.00157617711474861,0.0334304075494818,"ATP7A","transcriptvariant2"
"351","NM_001282441.1",6.72875162649828,3.10613639964569,0.000325561549606994,0.00962185596201873,"GNA12","transcriptvariant3"
"352","NM_001282466.1",7.37154332808964,3.62891581883512,6.69552867123786e-05,0.00260992914006414,"WFDC1","transcriptvariant2"
"353","NM_001282611.1",7.41958282151546,4.55964075070073,5.63945843267693e-07,4.72883890436174e-05,"OLFM1","transcriptvariant4"
"354","NM_001282612.1",5.83018702500934,4.47325929664046,8.47247047705601e-05,0.0031225455928557,"OLFM1","transcriptvariant5"
"355","NM_001282790.2",6.49216352187487,2.92749911078265,0.000348965588055683,0.0101196901159917,"PUM2","transcriptvariant3"
"356","NM_001282920.1",-5.23794720980729,5.89116188684173,9.65735728600911e-07,7.38258895849898e-05,"MX1","transcriptvariant4"
"357","NM_001282948.1",-4.18551638617255,4.02287685567406,0.00017648600532114,0.00576751999866697,"JMJD1C","transcriptvariant3"
"358","NM_001284297.1",7.35762068558955,3.61612459458964,2.51113255056525e-05,0.00115586897018997,"PLCB2","transcriptvariant2"
"359","NM_001284298.1",6.16893335796005,5.42765158725378,1.06024115452383e-10,2.30575535292493e-08,"PLCB2","transcriptvariant3"
"360","NM_001286056.1",5.11858766734598,4.28045764602842,0.00176506808017021,0.0361604951196991,"CNN3","transcriptvariant3"
"361","NM_001286245.1",7.0950168870684,5.18790303107319,2.00551685308855e-09,3.26220688719682e-07,"DTX3","transcriptvariant3"
"362","NM_001286455.1",6.42416669739866,2.87583792984725,0.00100221967168939,0.0234653900187535,"SLC22A23","transcriptvariant3"
"363","NM_001286561.1",-2.1061680416984,5.70244165917116,0.00264984915867185,0.04848442882989,"NUMA1","transcriptvariant2"
"364","NM_001286616.1",-5.75630326021947,2.74001051052902,0.000804989671751046,0.0196337616219415,"ANO4","transcriptvariant2"
"365","NM_001286620.1",-5.23629524146461,3.52815592205071,0.000190294600728507,0.00611001765568344,"MAP3K7CL","transcriptvariant6"
"366","NM_001286721.1",2.59341753723089,5.35310221036487,0.00138908891491634,0.0302233691408054,"ANKRD10","transcriptvariant2"
"367","NM_001286790.1",6.19202850459642,2.71109577383095,0.00124509397881953,0.0277123077549195,"CNOT6L","transcriptvariant1"
"368","NM_001287501.1",5.73648758305916,2.80001048979762,0.00134150253224132,0.0293745605086121,"IQCE","transcriptvariant5"
"369","NM_001287742.1",6.57202827396637,2.98708325104067,0.000395708596669232,0.0111468226306539,"FDFT1","transcriptvariant1"
"370","NM_001287744.1",6.96812050351845,3.29752299541333,0.000373412705777626,0.0106155196804115,"FDFT1","transcriptvariant4"
"371","NM_001288730.1",8.08518118729076,5.53448768951779,4.79180116913984e-10,9.09349355203257e-08,"DAPK1","transcriptvariant3"
"372","NM_001288731.1",3.55824750070562,6.07691746635273,2.3050367423943e-05,0.00108171724262382,"DAPK1","transcriptvariant4"
"373","NM_001289862.1",3.62260382976377,4.15114167872269,0.000408482948005978,0.0114174678257898,"PER3","transcriptvariant1"
"374","NM_001290048.1",7.43618342962931,3.86712518270152,0.000369284120949507,0.0105397000958069,"ATL3","transcriptvariant2"
"375","NM_001290059.1",6.67611851441024,3.06744906935367,0.00146207369450625,0.0314731366238291,"ALDH3B1","transcriptvariant5"
"376","NM_001291285.1",3.28073354549364,4.9846824955674,0.0023411180001072,0.0443112395575846,"FAT4","transcriptvariant2"
"377","NM_001291303.1",2.89404174047366,5.9869407706817,2.3985023859378e-05,0.00111513459053891,"FAT4","transcriptvariant1"
"378","NM_001291459.1",-6.9205823225594,3.26944721770649,7.16814390711811e-05,0.00275510725587226,"TBC1D3L","mRNA"
"379","NM_001291465.1",6.67276339497114,3.06389064227794,0.000299046440794072,0.00897305228868094,"TBC1D3D","mRNA"
"380","NM_001291815.1",4.15336087711663,4.12797936775423,0.00032322336561204,0.00957892368719298,"HMCN2","mRNA"
"381","NM_001291931.1",3.67399230563788,3.37524719900669,0.00117803614681235,0.02663075653097,"TSNARE1","transcriptvariant2"
"382","NM_001293105.1",4.28568318691864,2.99120874734097,0.00165730563527613,0.0346751935334272,"GUSB","transcriptvariant4"
"383","NM_001293171.2",-7.49071905528913,5.14904661569978,1.88834746384764e-07,1.87396830426054e-05,"HOTS","mRNA"
"384","NM_001293810.1",3.48416094156063,3.62691264606519,0.00109911435009484,0.0252959998403742,"GSTT1","transcriptvariant5"
"385","NM_001297550.1",6.41786077563574,4.60039938751412,8.79171364578276e-08,9.60087232065976e-06,"APELA","mRNA"
"386","NM_001297592.1",3.38978435182864,5.67343879568858,4.87705950149383e-06,0.000297909261596664,"SEL1L3","transcriptvariant2"
"387","NM_001297671.1",6.02095631195061,5.16699706071528,6.78043809661276e-09,9.84483206591412e-07,"RGL1","transcriptvariant4"
"388","NM_001300727.1",5.56036952817524,4.56216270940988,8.79567905844172e-07,6.84481009893267e-05,"DTX4","transcriptvariant2"
"389","NM_001300828.1",3.52000809833812,4.37921188232108,0.000235040493494044,0.00729105746693804,"PCDH18","transcriptvariant2"
"390","NM_001300846.1",7.12199007851741,3.42102272162373,7.69421983307996e-05,0.00290500439561696,"TLE2","transcriptvariant4"
"391","NM_001300918.1",6.0672203200043,8.20451272250309,4.54955029778929e-14,2.01732608802148e-11,"HMGA2","transcriptvariant3"
"392","NM_001300944.1",-5.86635069900911,2.50212334172343,0.00230682823648399,0.0438155593222955,"EMSY","transcriptvariant3"
"393","NM_001301819.1",-4.42799893718623,2.59921304506807,0.00173559675575042,0.0357939944841797,"ZNF202","transcriptvariant4"
"394","NM_001301860.1",-4.15003089644271,3.48115805644436,0.000678801613763485,0.0172766989554814,"LPIN3","transcriptvariant1"
"395","NM_001302552.2",7.24595714789727,3.7492446299062,0.000148704280747915,0.00499394147106861,"DDX3Y","transcriptvariant3"
"396","NM_001303049.1",3.2494881344945,5.03182808732613,0.00238954216676784,0.0450307972437766,"MYL12A","transcriptvariant4"
"397","NM_001303252.2",-6.43181310747788,2.89509473938405,0.000440414965467742,0.0122309850615265,"MAPK12","transcriptvariant2"
"398","NM_001303429.1",6.02829761547518,2.59824735152332,0.00228065056808816,0.0434327415405099,"PIK3R3","transcriptvariant5"
"399","NM_001304332.1",-3.7579959191511,3.34718536902323,0.00177835588983337,0.0363982510129187,"PPFIA4","transcriptvariant2"
"400","NM_001304359.1",6.55483833918452,3.8090445511052,8.53296417886214e-05,0.00313949229669224,"MUC5AC","mRNA"
"401","NM_001304433.1",5.24945796861529,4.8315265146019,1.32022504001653e-07,1.37573493965782e-05,"LOC101928841","mRNA"
"402","NM_001306177.1",2.4815439507701,4.71237383002509,0.00125814743865501,0.0279453405419533,"ARHGEF6","transcriptvariant2"
"403","NM_001307930.1",6.72265500065813,3.43594605772211,2.91377581429447e-05,0.00131600471746235,"RASL12","transcriptvariant2"
"404","NM_001308165.1",6.29611322134685,3.43416426672187,2.89966860749776e-05,0.001312373026247,"SOX30","transcriptvariant3"
"405","NM_001308268.1",7.21600491624192,3.49816812944991,2.58071584977366e-05,0.00118286454860177,"PTPRN2","transcriptvariant5"
"406","NM_001312.3",-5.89841829079008,4.47453285392891,5.20149037746116e-07,4.39566573539042e-05,"CRIP2","transcriptvariant1"
"407","NM_001315529.1",2.55598278918944,5.17166559106462,0.000353096636136608,0.0101716279975757,"PCNT","transcriptvariant2"
"408","NM_001317338.1",4.37638346336316,2.56473349877055,0.00272615867529252,0.0496195524166157,"MARC2","transcriptvariant1"
"409","NM_001318067.1",5.96879494631109,2.55671144788566,0.00264541571259475,0.04848442882989,"MAPK10","transcriptvariant5"
"410","NM_001318337.1",-4.18352645172691,3.29437119057625,0.000760078047401143,0.0187497474087529,"FRMD4A","transcriptvariant3"
"411","NM_001318469.1",-5.39666140208017,2.5136539631558,0.00222012401924694,0.0425799317663017,"ZFP1","transcriptvariant2"
"412","NM_001318758.1",-7.33672614792489,3.60945998582754,1.65823460156135e-05,0.000830805690322571,"NFX1","transcriptvariant4"
"413","NM_001318781.1",7.43113428984565,3.87088874538181,5.01903853805226e-06,0.000302456489504799,"ADAMTS9","transcriptvariant4"
"414","NM_001318798.1",-5.12449702492588,3.83782082458478,2.50838024212538e-05,0.00115586897018997,"SEMA3F","transcriptvariant3"
"415","NM_001318849.1",2.57631152095736,6.47765143671908,4.38819911811796e-05,0.00183512036014591,"DOCK9","transcriptvariant5"
"416","NM_001318938.1",3.47118619601177,4.73947197684712,0.00050793040707578,0.0137243799922876,"RPS6KA2","transcriptvariant5"
"417","NM_001319078.1",-4.92169406869574,6.90889999660665,7.66085836059567e-10,1.33819975242155e-07,"HMGA1","transcriptvariant9"
"418","NM_001319080.1",-4.30337525565904,2.95412509307534,0.00260849746661434,0.0480274333555188,"HMGA1","transcriptvariant11"
"419","NM_001319146.1",-4.84292077557715,2.83746578248027,0.000998213144256369,0.0233969048351487,"ZFP64","transcriptvariant5"
"420","NM_001319297.1",3.69685977100088,4.51790637274277,6.7634504885081e-05,0.00262223096538323,"ASB8","transcriptvariant3"
"421","NM_001319298.1",5.49482967640614,3.81150934309392,9.52064010321083e-05,0.00341009152306065,"ASB8","transcriptvariant4"
"422","NM_001319300.1",6.25164142410763,4.36359507582342,6.83209608808976e-07,5.59869571097477e-05,"ASB8","transcriptvariant6"
"423","NM_001319301.1",5.59018570961177,2.52562154569577,0.00203513041110727,0.0399891110934556,"ASB8","transcriptvariant7"
"424","NM_001319850.1",5.49295413771591,3.53770171098434,0.000222286390046562,0.0070101221024305,"ARHGAP9","transcriptvariant4"
"425","NM_001320352.1",6.37448035560487,3.02196891894973,0.000246558915829749,0.00759754099816224,"TRPM2","transcriptvariant5"
"426","NM_001320408.1",5.00356893269488,3.32931833157712,0.000358824462624335,0.0103091745344155,"ATP23","transcriptvariant2"
"427","NM_001320663.1",-3.45397898307764,3.97941535060202,0.000826814429405248,0.0200036640916539,"SHROOM2","transcriptvariant2"
"428","NM_001320733.1",-6.92519785644495,6.18956104734218,4.22140007970973e-07,3.71242964733497e-05,"CAPG","transcriptvariant5"
"429","NM_001320768.1",5.04693089380984,3.65620523211413,0.000151010022225561,0.00504159077288239,"CYYR1","transcriptvariant1"
"430","NM_001320852.1",7.614086865622,3.83657254649342,8.21588333755051e-05,0.00304353459117411,"ARHGEF7","transcriptvariant7"
"431","NM_001321034.1",4.2219955585928,3.45234313160358,0.000875707206771312,0.0210033810546459,"SEPT2","transcriptvariant12"
"432","NM_001322883.1",7.23487485390924,3.51477283246057,0.000226664131593288,0.00707597665640576,"ABLIM1","transcriptvariant6"
"433","NM_001323316.1",-3.24669600885634,7.47038481572656,2.29828897410146e-06,0.000158347718680608,"TGM2","transcriptvariant5"
"434","NM_001323347.1",6.20274984925737,3.47145553545997,3.53861462450271e-05,0.00154968398353222,"BCAS1","transcriptvariant3"
"435","NM_001323550.1",-4.00208020016579,4.63375396258812,0.000135346818737173,0.00463305866544303,"ZC3H12A","transcriptvariant2"
"436","NM_001324015.1",-7.54853195827837,3.84112611764618,9.71967237394788e-06,0.000533693888675097,"CORO2B","transcriptvariant5"
