"","refseq","logFC","logCPM","PValue","FDR","GeneID","transcript_variant"
"220","NM_001146260.1",7.45490430163848,3.69418961320151,4.43382586334655e-05,0.00217138704111213,"PIP4K2C","transcriptvariant4"
"221","NM_001146334.1",5.24995543714871,3.14276423909653,0.000608400841497868,0.0162784322712966,"NACAD","mRNA"
"222","NM_001146698.1",5.38377881862135,8.27735071768727,7.44541606892308e-13,5.46708101690508e-10,"RBM19","transcriptvariant3"
"223","NM_001150.2",7.72244171906863,4.55087263429581,3.49287656230419e-06,0.000266089277003313,"ANPEP","mRNA"
"224","NM_001159596.1",4.97387275165026,3.65976951873073,0.000285991994434259,0.00920038762153614,"BIVM","transcriptvariant2"
"225","NM_001160045.1",8.1456896562022,7.30480957744438,3.0003432496988e-16,4.70196649274226e-13,"GLI1","transcriptvariant2"
"226","NM_001161346.1",-3.25886442058537,3.94382201959271,0.00250157558582166,0.0453966653043237,"CHFR","transcriptvariant3"
"227","NM_001161708.1",3.23276584268808,5.35971455537138,0.000380310434932453,0.0115089806102318,"SYNC","transcriptvariant2"
"228","NM_001161726.1",-6.21301142584115,4.07483904710322,5.95248149538706e-05,0.00274941987386931,"PPP2R5C","transcriptvariant6"
"229","NM_001162426.1",3.97050440470071,4.02614550577814,0.00125785125561962,0.0275972565482944,"TSC1","transcriptvariant3"
"230","NM_001162952.2",-6.06445875547437,2.64144427449187,0.00188248651654289,0.0372260083696759,"SYTL2","transcriptvarianth"
"231","NM_001163257.1",-6.87904302456911,3.24198022396199,0.000514076881102104,0.0144748840355851,"PLXNB3","transcriptvariant2"
"232","NM_001163990.1",5.78810418701408,2.77499101285691,0.00160804707932193,0.0330342255808268,"RAB37","transcriptvariant5"
"233","NM_001164097.1",2.75405005673913,7.60977281276897,2.42823025890278e-05,0.00134194891386214,"VCAN","transcriptvariant3"
"234","NM_001164164.1",2.11130508991494,5.97334346784563,0.00255053470648602,0.0460565691031302,"PPP6R3","transcriptvariant3"
"235","NM_001164318.1",4.10691977595459,4.96254894253475,0.000153600207800738,0.00572154254524309,"FLNB","transcriptvariant3"
"236","NM_001164586.1",-3.44139437581484,5.05855451462419,0.000364766130146432,0.0111617418346063,"IGFN1","mRNA"
"237","NM_001164637.2",5.85101011691301,3.06065462730507,0.000596543317285199,0.0160197801483932,"ENDOV","transcriptvariant2"
"238","NM_001164751.1",3.93831682206719,4.47628815412129,0.000157025532303638,0.00581949354517199,"ASPH","transcriptvariant7"
"239","NM_001164831.2",-4.77001382829236,4.29714173806331,4.81936570694313e-05,0.00232900624692362,"FXYD6","transcriptvariant2"
"240","NM_001166252.1",4.71698188682406,2.67560276628927,0.00177115438543954,0.0355527238943674,"PLPPR4","transcriptvariant2"
"241","NM_001166278.1",7.61881737248382,4.37488438516229,8.50007109525202e-07,8.88055046808711e-05,"DLG3","transcriptvariant3"
"242","NM_001166286.1",5.39718244581805,4.32879963995788,6.48693736063281e-06,0.000447557879535484,"RGMA","transcriptvariant2"
"243","NM_001166386.3",-4.77523076218143,2.81564811092327,0.00132163857654791,0.0287096538311496,"MAGEA12","transcriptvariant1"
"244","NM_001166387.3",-7.07330345739791,3.39752982013621,0.000260690874059583,0.00849859996562742,"MAGEA12","transcriptvariant2"
"245","NM_001166686.1",6.81258172378955,4.98455260885013,6.47196442616911e-08,9.97434096109217e-06,"PFKM","transcriptvariant1"
"246","NM_001166687.1",4.625023302025,9.15942901180885,1.11783806012709e-09,3.35963932043676e-07,"PFKM","transcriptvariant2"
"247","NM_001166688.1",4.00808334972893,3.40732916406657,0.00256217793178429,0.0461907837496692,"PFKM","transcriptvariant3"
"248","NM_001167609.1",6.50875072005224,2.93299756864392,0.00113116546994391,0.0256863721978049,"GLI1","transcriptvariant3"
"249","NM_001167671.2",2.22341318439495,6.83460328940116,0.00270463103952318,0.0478143138080616,"LPP","transcriptvariant2"
"250","NM_001167672.2",2.69185595714449,5.13915731396675,0.000751547933589991,0.0190623834253924,"LPP","transcriptvariant3"
"251","NM_001167819.1",3.46994320808249,5.28690508035078,0.000885329047609841,0.0215554603295029,"FHL1","transcriptvariant9"
"252","NM_001168241.1",-5.96473291062179,4.24576610524453,9.60213561058229e-06,0.00061962016263581,"GAREM2","transcriptvariant1"
"253","NM_001168465.1",-6.06190488046933,2.99747069285635,0.000586102800648692,0.0158363244411728,"MAP7D2","transcriptvariant1"
"254","NM_001168647.2",-6.07070600406061,2.6452348083231,0.00183001648589961,0.036500510636943,"CNKSR2","transcriptvariant2"
"255","NM_001169117.1",-4.07239945983453,3.51398438167748,0.00258384538582773,0.0463908083183801,"STIM2","transcriptvariant3"
"256","NM_001169125.1",-6.39018803713344,2.8708673772883,0.000807802413917761,0.0200042673023497,"AFF2","transcriptvariant5"
"257","NM_001170535.2",-2.54103037984699,6.29684126379391,0.000777791373353367,0.0194580874930135,"ATAD3A","transcriptvariant2"
"258","NM_001170637.3",5.83142059366946,3.50021938238595,6.58969130518391e-05,0.00300577603400696,"SRGAP2","transcriptvariant3"
"259","NM_001172437.2",3.34251387816482,4.01507565739042,0.00165148472228345,0.0336451248224719,"PEG10","transcriptvariant2"
"260","NM_001172438.2",3.34251388263723,4.01507565739042,0.00165158611822253,0.0336451248224719,"PEG10","transcriptvariant2"
"261","NM_001172646.1",-3.23150929230717,4.68126087560348,0.00136474602625462,0.0293554194274768,"PLCB4","transcriptvariant3"
"262","NM_001172697.1",3.23519131329237,5.1399787564476,0.000103913681218805,0.00422197438137146,"TSFM","transcriptvariant4"
"263","NM_001173463.1",-8.49815590337132,4.63809969123605,7.22950925704388e-08,1.08640707602426e-05,"KIF21A","transcriptvariant3"
"264","NM_001173467.2",-6.69290538658737,3.09728489400545,0.00034684643626401,0.0106729464398771,"SP7","transcriptvariant1"
"265","NM_001173990.2",7.33621993597455,3.59390841436454,4.94021541635985e-05,0.0023717358038279,"TMEM216","transcriptvariant2"
"266","NM_001174105.1",5.0106590764342,3.38756394116334,0.000598330361388382,0.0160481272968962,"CD14","transcriptvariant4"
"267","NM_001174159.1",5.92101395092585,2.5186108501166,0.00270671730855116,0.0478143138080616,"SH2D4A","transcriptvariant2"
"268","NM_001177693.1",3.44902692795998,3.87748592560926,0.00163433063851347,0.0334177206048327,"ARHGEF28","transcriptvariant2"
"269","NM_001178108.1",6.46387815136334,2.89963803351315,0.00102165885891183,0.0238459525154527,"ZNF185","transcriptvariant3"
"270","NM_001178110.1",6.16920077338476,2.68748234942628,0.00144608552789462,0.030411387058739,"ZNF185","transcriptvariant6"
"271","NM_001182.4",3.01771335649463,5.58989335317704,7.2663409813663e-05,0.00324691489065533,"ALDH7A1","transcriptvariant1"
"272","NM_001184937.1",6.32029499799706,2.7946542727228,0.0012892470616372,0.0280894543518573,"EPB41L5","transcriptvariant2"
"273","NM_001184940.1",-3.67854730833233,4.82874154739941,9.87497175620465e-05,0.00408786566662509,"FAM219A","transcriptvariant1"
"274","NM_001190737.1",6.86852333409783,3.2118907006564,0.000464291575498619,0.0132983775018795,"NFIB","transcriptvariant1"
"275","NM_001193278.1",-5.19548585427869,2.94241316190726,0.000811599785675038,0.0200749710233487,"MID1","transcriptvariant6"
"276","NM_001193313.1",6.26408238495381,2.76516318285958,0.00126346270547642,0.0276099320300324,"SUGCT","transcriptvariant3"
"277","NM_001193451.1",-4.33274532184691,3.18476108374431,0.00243058295773416,0.0445505347474414,"TMTC1","transcriptvariant1"
"278","NM_001195053.1",4.56601433573916,3.72683155876797,0.00267468916909455,0.0474970449319983,"DDIT3","transcriptvariant1"
"279","NM_001195056.1",4.8495865564687,6.48262845495679,8.27485315464096e-08,1.19440972508436e-05,"DDIT3","transcriptvariant4"
"280","NM_001195057.1",2.92468310821957,4.68973392556276,0.0011265431808026,0.0256659993632492,"DDIT3","transcriptvariant6"
"281","NM_001195799.1",5.79186342959781,2.87404720224621,0.000807576158627559,0.0200042673023497,"LDLR","transcriptvariant3"
"282","NM_001197131.1",4.48213921474753,5.28276709994972,0.000165668652125629,0.00603782429839917,"PPP1R12B","transcriptvariant7"
"283","NM_001197294.1",2.17371003113099,7.85155292688074,0.00056108474577989,0.0153493757137292,"DPYSL3","transcriptvariant1"
"284","NM_001199764.1",-5.63179461093946,3.95586837737099,5.2471125882081e-05,0.00249721583916021,"PTPRN","transcriptvariant3"
"285","NM_001199893.1",4.19908987509205,3.25468073928378,0.00118598384363526,0.0264547639747485,"ACTG2","transcriptvariant2"
"286","NM_001201377.1",3.01771341267086,5.58989335317704,7.30245961204034e-05,0.00325642203024726,"ALDH7A1","transcriptvariant1"
"287","NM_001201427.1",-3.92962849270604,4.62495853817705,0.000397526656329139,0.011802076914562,"DAAM2","transcriptvariant1"
"288","NM_001202.5",-5.07479505474375,5.91630882859523,2.24308892242705e-05,0.00125224862488675,"BMP4","transcriptvariant1"
"289","NM_001202429.1",6.48856209392345,2.91993782676137,0.0021706873538408,0.04155748738505,"ASB2","transcriptvariant1"
"290","NM_001202515.1",-7.80008061623016,4.20272592468363,1.76302115093731e-06,0.000160500763699438,"CFLAR","transcriptvariant4"
"291","NM_001202518.1",-3.92787798003593,3.10923263848961,0.00269107474988714,0.0477301374393887,"CFLAR","transcriptvariant7"
"292","NM_001203261.1",3.63852245647454,3.44437152996818,0.00197063550227295,0.0386033418927397,"NDUFC2-KCTD14","transcriptvariant2"
"293","NM_001204375.1",6.16899739829889,2.68719839740202,0.00164643696912443,0.0336026298628745,"NPR3","transcriptvariant1"
"294","NM_001204376.1",4.69738555692948,3.48127809750345,0.000447092372979016,0.0129409058880734,"NPR3","transcriptvariant3"
"295","NM_001204404.1",-5.87829799690659,4.52641466152216,5.36016084513459e-06,0.000376929259430298,"ANK3","transcriptvariant4"
"296","NM_001204425.1",3.15272554457275,6.05838228481422,9.9854398830599e-05,0.00412581075394227,"BIVM-ERCC5","mRNA"
"297","NM_001204458.2",-4.17091014248184,3.96148761034158,0.00044605536451805,0.0129279454392682,"TNFRSF19","transcriptvariant3"
"298","NM_001204869.1",-7.52015074081707,3.76934028809395,0.000618030412178551,0.0164558097611619,"WISP1","transcriptvariant3"
"299","NM_001205272.1",-5.06272877843528,3.36971100975406,0.000751089922480551,0.0190623834253924,"KRBOX1","mRNA"
"300","NM_001206602.1",6.2054782041904,5.50122451751924,4.38540314310976e-09,1.13194994070386e-06,"CHN1","transcriptvariant3"
"301","NM_001206654.1",-4.18136882194419,5.70266098366167,1.69958148732388e-05,0.00100238757612596,"NCOR2","transcriptvariant3"
"302","NM_001206855.1",-6.15515768358074,3.2403293839834,0.000238181284915805,0.0078945478272927,"TFR2","transcriptvariant2"
"303","NM_001216.2",-6.17913988072499,3.91891735785888,7.84684486780526e-05,0.00345702362248288,"CA9","mRNA"
"304","NM_001220489.1",5.92096527753222,2.52090299062299,0.00257434279962125,0.0463339466970388,"CDH13","transcriptvariant3"
"305","NM_001235.3",2.70062874998089,8.33573351794085,1.91367554112596e-05,0.0011019958365434,"SERPINH1","transcriptvariant2"
"306","NM_001242882.1",2.43222869097561,6.9027809630804,0.000393447935093058,0.0117285974129643,"NAXD","transcriptvariant3"
"307","NM_001243332.1",7.5788477482709,3.8013423464168,2.18735854828906e-05,0.00122981967618168,"SEZ6L2","transcriptvariant5"
"308","NM_001243778.1",7.17431733548433,3.45972453309062,0.000184149263389257,0.0065270352807113,"FAM213A","transcriptvariant2"
"309","NM_001244604.1",2.23553287904227,5.43856497058891,0.00275762740703392,0.0484794433576315,"DPYSL2","transcriptvariant3"
"310","NM_001244889.1",-4.41288792844547,3.83544704471625,0.00051660271544963,0.0144754324099168,"UNC5B","transcriptvariant2"
"311","NM_001251904.1",7.7245139342971,3.92774172317509,8.11932679025544e-06,0.000541452978049253,"APPL2","transcriptvariant2"
"312","NM_001251905.1",3.5453955169427,4.81042828617544,0.000157400663267213,0.00582355910975152,"APPL2","transcriptvariant3"
"313","NM_001251974.1",7.68337294780766,3.89201581635292,9.51863551362879e-06,0.000616043844156388,"RCAN2","transcriptvariant2"
"314","NM_001252073.1",-2.74560227311139,5.71207716907852,0.000329167466087542,0.0102687319965685,"SLC9A3R2","transcriptvariant3"
"315","NM_001253835.1",4.02528389407013,4.18899800780254,0.00197296877443794,0.0386051805546956,"IGFBP7","transcriptvariant2"
"316","NM_001256644.1",3.96428020376111,3.86519378222621,0.00113329117080561,0.0256863721978049,"LTA4H","transcriptvariant3"
"317","NM_001256828.1",3.89110442300288,3.94729934463441,0.000722214453334955,0.0185326141592619,"SMG6","transcriptvariant4"
"318","NM_001256849.1",-2.82912297260798,4.55455633863652,0.00167442193087694,0.0339841046840334,"POLD1","transcriptvariant1"
"319","NM_001257.4",4.59965028189505,6.43849095111776,5.25334175473546e-09,1.23933675375157e-06,"CDH13","transcriptvariant1"
"320","NM_001257406.1",-6.01357402136247,2.62409811464259,0.00229442145628699,0.0432842706370908,"IL4R","transcriptvariant3"
"321","NM_001258248.1",-6.46057218152154,5.41564541174822,3.39953183001628e-07,4.12075847240648e-05,"SP6","transcriptvariant1"
"322","NM_001258277.1",6.1554838740015,2.67800491718752,0.00181338260261304,0.0362676520522608,"TMEM200A","transcriptvariant2"
"323","NM_001258366.1",-6.38193740608621,3.74609544491002,3.28477977797824e-05,0.00168383337216922,"DIAPH3","transcriptvariant3"
"324","NM_001258420.1",6.75956654005046,3.12545940189086,0.000298359086760099,0.00945953520739387,"ZFYVE19","transcriptvariant2"
"325","NM_001261412.1",4.58728241170508,8.59032235028855,2.97497242972723e-10,1.08784825180359e-07,"DCTN2","transcriptvariant2"
"326","NM_001261413.1",3.80959978459887,11.006705688955,4.46250081399709e-09,1.13845660301275e-06,"DCTN2","transcriptvariant3"
"327","NM_001261420.1",3.8194382911887,9.81819154140309,5.02253366506824e-09,1.21092734738019e-06,"OS9","transcriptvariant5"
"328","NM_001261421.1",7.5134866616806,3.74482644903546,2.51002668911392e-05,0.00137750590595719,"OS9","transcriptvariant6"
"329","NM_001261438.1",4.44217140913277,3.15378557732155,0.00173545779791725,0.0349641359837506,"ETV4","transcriptvariant4"
"330","NM_001261455.1",3.76530056278449,4.56950420717377,0.000446033055103802,0.0129279454392682,"GPR1","transcriptvariant6"
"331","NM_001267578.1",8.94916244208704,5.0465940483973,4.64273428491932e-09,1.16140126455363e-06,"TOR1AIP1","transcriptvariant1"
"332","NM_001270364.1",-6.19384226885527,3.83818086911324,3.27164086892456e-05,0.00168102577667927,"ALDH1L1","transcriptvariant1"
"333","NM_001270449.1",8.47158586120388,8.31241959715338,2.59408250879372e-19,7.11427128036679e-16,"UBE3B","transcriptvariant4"
"334","NM_001270450.1",11.8850723629882,7.9116581260935,2.49091768644578e-20,1.09301468081241e-16,"UBE3B","transcriptvariant5"
"335","NM_001270451.1",5.454637483111,4.82987363401468,1.15574789538564e-06,0.000112199596569738,"UBE3B","transcriptvariant6"
"336","NM_001271754.1",4.40363270649119,3.58811738851116,0.000983843786645763,0.0233093906425926,"ITGBL1","transcriptvariant4"
"337","NM_001271756.1",4.39096159620135,3.46642425182939,0.000454382776195066,0.0130657380206026,"ITGBL1","transcriptvariant3"
"338","NM_001271872.2",5.25570747728246,3.31728207787638,0.000891285737643797,0.021647145876162,"SRGAP2C","transcriptvariant2"
"339","NM_001271893.3",7.31093514415443,3.57323727991309,8.77102609773308e-05,0.00372217239041129,"TWIST2","transcriptvariant1"
"340","NM_001271978.1",2.43915978938603,6.46825165907709,0.00159041409459752,0.0327948169506293,"STK25","transcriptvariant5"
"341","NM_001272044.1",-6.44146471561013,2.90849289373443,0.00130962149817029,0.0284768044299863,"RPS6KB1","transcriptvariant4"
"342","NM_001276277.2",6.264295390211,2.85563019531935,0.000792915353316813,0.0197239941630055,"PPIP5K2","transcriptvariant1"
"343","NM_001276468.1",3.71326900076294,8.0449395879485,4.29787402178047e-08,7.1981187815163e-06,"B4GALNT1","transcriptvariant2"
"344","NM_001276469.1",3.86325046395807,7.65486751865852,1.5340106951206e-08,3.14543875242486e-06,"B4GALNT1","transcriptvariant3"
"345","NM_001276501.1",3.82102160369087,3.44720627320713,0.0017583934616629,0.035393717934756,"GPSM3","transcriptvariant1"
"346","NM_001276760.1",7.10514830159544,4.23119362434601,1.8672004746362e-06,0.000165179661069117,"TP53","transcriptvariant1"
"347","NM_001278166.1",-8.50228753699682,4.64142188503459,0.000117752564685004,0.00463822489980069,"NBL1","transcriptvariant8"
"348","NM_001278194.1",6.47992071623608,2.91146932443445,0.00119232454324058,0.0265151757042432,"GANAB","transcriptvariant6"
"349","NM_001278212.1",5.54891151278667,4.12072615340765,2.65212732397186e-05,0.00143584859668452,"LRRC20","transcriptvariant5"
"350","NM_001278213.1",6.54744042633653,2.96228527515585,0.000749296669321316,0.0190623834253924,"LRRC20","transcriptvariant6"
"351","NM_001278462.1",5.3865932374527,3.714587210396,0.000514677310798485,0.0144748840355851,"MDM2","transcriptvariant5"
"352","NM_001278683.1",-6.29698887135185,4.06449449497034,9.83316492970587e-05,0.00407825403700845,"AMOTL2","transcriptvariant1"
"353","NM_001278711.1",-5.24884688353436,2.73725497579414,0.00143092754011972,0.0302836710786082,"NRN1","transcriptvariant3"
"354","NM_001281501.1",2.40479437009896,6.3003655713681,0.000751435452252294,0.0190623834253924,"FADS2","transcriptvariant2"
"355","NM_001281502.1",4.843939831832,3.63062096534333,0.000731760044458047,0.0187119060319459,"FADS2","transcriptvariant3"
"356","NM_001281766.2",-8.59454155467849,4.72612534490984,4.79074339571001e-08,7.8439485150655e-06,"EPHA5","transcriptvariant4"
"357","NM_001281767.2",-5.36033639811298,4.92284871056149,6.33195041888136e-07,6.87737585100283e-05,"EPHA5","transcriptvariant5"
"358","NM_001282279.1",-3.09702608361235,4.56012981912062,0.000957236476700323,0.0228032229085832,"PYCR1","transcriptvariant3"
"359","NM_001282335.1",-6.43071109808042,2.90049513079988,0.00083429378958633,0.0204589795474312,"ARHGAP45","transcriptvariant4"
"360","NM_001282441.1",6.75930970834959,3.1249291807878,0.000534746434025307,0.0147948761191869,"GNA12","transcriptvariant3"
"361","NM_001282466.1",7.35939199663829,3.64748378438527,0.000147070552875557,0.00554420606544627,"WFDC1","transcriptvariant2"
"362","NM_001282611.1",7.75416680433949,4.57992760816226,1.87743515851537e-06,0.000165179661069117,"OLFM1","transcriptvariant4"
"363","NM_001282612.1",8.34414369156905,4.48230289828971,3.60899778263032e-05,0.00182445648273984,"OLFM1","transcriptvariant5"
"364","NM_001282665.1",-5.00236978818393,3.39775818185963,0.000998815922404294,0.0234876970391749,"MICAL2","transcriptvariant4"
"365","NM_001282666.1",-2.51158346885198,6.18825594838422,0.000403182573386558,0.0119215979246645,"MICAL2","transcriptvariant5"
"366","NM_001282683.1",3.64697818850693,4.95416490365265,0.00236845961500246,0.0438997805945529,"FBXO31","transcriptvariant2"
"367","NM_001282790.2",6.52224654069899,2.94390298684389,0.000579560248285538,0.0157176166222308,"PUM2","transcriptvariant3"
"368","NM_001284297.1",7.38642516997196,3.63804258679119,6.76680966047132e-05,0.0030737847608849,"PLCB2","transcriptvariant2"
"369","NM_001284298.1",6.43965960246469,5.45163739956478,3.39050036452729e-09,8.96235879490707e-07,"PLCB2","transcriptvariant3"
"370","NM_001285549.1",3.82936383677606,3.9356055932605,0.000862345258126616,0.0210688808054543,"ZDBF2","transcriptvariant2"
"371","NM_001286245.1",3.9138711439624,5.29143358556106,1.38565506249468e-05,0.000837500608020201,"DTX3","transcriptvariant3"
"372","NM_001286349.1",3.37281860953797,5.11351498390165,0.000774240295318726,0.0194357346444998,"KIRREL1","transcriptvariant2"
"373","NM_001286389.1",-4.71924641569391,3.07262581030496,0.0024157625097951,0.0444273507668939,"TMEM179","transcriptvariant1"
"374","NM_001286488.1",-3.57729350889673,3.77607158780146,0.00121691252826393,0.0268872717725182,"TMEM14B","transcriptvariant4"
"375","NM_001286613.1",2.34542121066511,5.7218502785743,0.00101400716364421,0.0237178221432346,"MICAL1","transcriptvariant3"
"376","NM_001286780.1",2.77628271920922,5.44607122008525,0.000369730576208802,0.0112821819777763,"ANTXR2","transcriptvariant3"
"377","NM_001287503.1",4.85806692903257,3.97200521716356,0.000670821983312481,0.0175421147960379,"SSFA2","transcriptvariant3"
"378","NM_001287519.1",4.16357485433759,3.57771819694768,0.00155985726674762,0.0323165896434777,"CDC25B","transcriptvariant7"
"379","NM_001287742.1",6.59995145001379,3.00283763908354,0.000636532411334899,0.0167976048674593,"FDFT1","transcriptvariant1"
"380","NM_001287744.1",6.97958502884237,3.31858771662444,0.000620253891211716,0.0164949943917394,"FDFT1","transcriptvariant4"
"381","NM_001288723.1",5.74798747794075,2.72092193033081,0.00254070433819782,0.0459262607824978,"B3GAT3","transcriptvariant4"
"382","NM_001288956.1",8.48077755575431,4.60925756060028,8.77129474738003e-08,1.25779220102953e-05,"IFI27","transcriptvariant5"
"383","NM_001288959.1",7.47998094752353,3.71649128879995,4.35000081745127e-05,0.00213988829450406,"IFI27","transcriptvariant8"
"384","NM_001288973.1",-3.00560121840406,7.14062394121528,9.44392545187002e-06,0.000613016936136178,"ADAM12","transcriptvariant3"
"385","NM_001289164.2",6.20404380835036,2.71281270879363,0.00262590955518159,0.0469156804891564,"LOXL3","transcriptvariant2"
"386","NM_001290060.1",-4.65518981135275,4.75144112308473,3.1900161110844e-05,0.00164679890534569,"SEMA3B","transcriptvariant3"
"387","NM_001290061.1",-3.9351298038361,6.43597884187379,3.84171738007747e-06,0.000287669895286347,"SEMA3B","transcriptvariant4"
"388","NM_001291459.1",-6.90485430058557,3.2624592099777,0.000224694649466252,0.00761947543939654,"TBC1D3L","mRNA"
"389","NM_001291465.1",6.70051053196573,3.0800041671762,0.000477255191688112,0.0135810361940819,"TBC1D3D","mRNA"
"390","NM_001291861.2",7.67386035342158,6.33880546323406,1.36303656593618e-12,9.34531945519994e-10,"IGF2","transcriptvariant4"
"391","NM_001291867.1",6.89803124956708,3.24269606948239,0.00053427551583633,0.0147948761191869,"NHS","transcriptvariant3"
"392","NM_001291931.1",4.96705970502101,3.34178616391477,0.000740959380568818,0.0189030800112557,"TSNARE1","transcriptvariant2"
"393","NM_001291990.1",-4.63868266683756,3.35665564082858,0.00104524630544237,0.0242931185819975,"KIAA1324L","transcriptvariant3"
"394","NM_001297550.1",3.1638961329453,4.75230783752881,0.000529627963687639,0.0147185049516345,"APELA","mRNA"
"395","NM_001297573.1",6.42945745261453,2.87539012042637,0.00132331328920202,0.0287175999654722,"TRERF1","transcriptvariant1"
"396","NM_001297671.1",3.66310732012035,5.27620038744697,2.62054372997407e-05,0.00142666822420921,"RGL1","transcriptvariant4"
"397","NM_001297704.2",-4.12091352928759,4.83546338978467,8.06440717118676e-05,0.00351507742394619,"ADGRL2","transcriptvariant2"
"398","NM_001300801.1",-2.97310738059759,4.42421831913685,0.00231619489827727,0.0434828074809103,"PITPNM2","transcriptvariant2"
"399","NM_001300804.1",-5.43998254714889,4.73290885420097,4.81194303272997e-06,0.00034614436110851,"MDFI","transcriptvariant1"
"400","NM_001300837.1",-5.18392716769979,3.94265627148473,8.06197787795681e-05,0.00351507742394619,"SP7","transcriptvariant3"
"401","NM_001300846.1",7.1492686237553,3.43888838761582,0.000177738496693662,0.00636147245914997,"TLE2","transcriptvariant4"
"402","NM_001300918.1",9.86483486634913,8.21403975092252,2.28104904114821e-20,1.09301468081241e-16,"HMGA2","transcriptvariant3"
"403","NM_001300989.1",-4.78064471131513,4.20094684250428,0.000106982237136361,0.00430677116104908,"PTBP2","transcriptvariant5"
"404","NM_001301012.1",-7.24833382242013,3.54080495589531,0.000105702843474973,0.00427881990007548,"EYA4","transcriptvariant5"
"405","NM_001301043.1",-6.22075839633436,2.74936072415664,0.00179304818670814,0.0358936835915845,"CADM1","transcriptvariant3"
"406","NM_001301044.1",-6.32306899993037,2.82214089500256,0.00215353022005976,0.0413010953042929,"CADM1","transcriptvariant4"
"407","NM_001301289.1",3.91062866398152,5.08454979711896,0.000158917662608735,0.00585870926244175,"TPM1","transcriptvariantTpm1.8"
"408","NM_001301861.1",-5.18282366306752,3.06353435610999,0.000476606485147335,0.0135801899793929,"BOC","transcriptvariant1"
"409","NM_001302552.2",7.54711203718331,3.77210812607479,0.000278477328338784,0.00898498909375431,"DDX3Y","transcriptvariant3"
"410","NM_001302769.1",3.77246064812113,4.53712129438101,0.000643222100193167,0.0169009495547761,"PARD3B","transcriptvariant1"
"411","NM_001302883.1",-3.43250893429794,4.7033889902036,0.00233796400079242,0.0436552597254346,"CLSTN1","transcriptvariant3"
"412","NM_001303049.1",4.31303347297505,4.9860483221368,0.000126606734151954,0.00489903306401034,"MYL12A","transcriptvariant4"
"413","NM_001303103.1",-3.45635796135756,4.55804314213106,0.000703111649958419,0.0181699288575827,"TLE1","transcriptvariant1"
"414","NM_001303542.2",-4.11593361004544,3.10491829968291,0.00237707107321462,0.0438997805945529,"RAB11FIP4","transcriptvariant2"
"415","NM_001304332.1",-4.51170020675087,3.97619171714256,0.000291481420335494,0.00932230665038008,"PPFIA4","transcriptvariant2"
"416","NM_001304347.1",-6.28391343090537,2.79417121635325,0.00144053316850309,0.0303313797667541,"OLFM2","transcriptvariant1"
"417","NM_001304477.1",-3.99087030676515,4.36685560848481,0.000343367432503931,0.0106105372804736,"STXBP6","transcriptvariant3"
"418","NM_001304970.1",6.15927533480907,2.6806009111095,0.00144710520006033,0.030411387058739,"PKP4","transcriptvariant4"
"419","NM_001306131.1",5.28195098680739,7.32522351477089,3.47690046385553e-05,0.00176173663226306,"FN1","transcriptvariant10"
"420","NM_001307930.1",3.45341403974639,3.55154519954204,0.00269975224559332,0.0478067508218866,"RASL12","transcriptvariant2"
"421","NM_001308002.1",-3.05790754246632,4.80414912867959,0.0011564340494604,0.0259694606398783,"MEF2C","transcriptvariant7"
"422","NM_001308023.1",4.16811008029045,4.69800024381829,0.000195385880827686,0.00684786936958376,"TNS1","transcriptvariant3"
"423","NM_001308042.2",7.89881985815479,4.08374766729223,0.000117323514450564,0.0046296365234629,"CFLAR","transcriptvariant9"
"424","NM_001308046.1",-4.41334467874437,3.88510955683079,0.000306167050769571,0.00962364626631001,"TNK2","transcriptvariant3"
"425","NM_001308056.1",4.4590302235421,4.00270723965227,0.000244659521044686,0.00807192464920362,"STARD4","transcriptvariant2"
"426","NM_001308152.1",3.8955321929264,6.75619816102591,1.30063276853083e-07,1.79470961896644e-05,"ARHGEF10","transcriptvariant2"
"427","NM_001308165.1",6.29564064321631,3.45365591422966,8.52415105605936e-05,0.00363851895272261,"SOX30","transcriptvariant3"
"428","NM_001308177.1",5.60450810191783,3.50670335519669,0.000123817885715019,0.00481660356841756,"NEURL1B","transcriptvariant2"
"429","NM_001308268.1",7.24437048212025,3.51728356216703,7.02018273981166e-05,0.00314975070166601,"PTPRN2","transcriptvariant5"
"430","NM_001309443.1",2.3153429658683,6.15348533601795,0.000699439323689193,0.0180963428794114,"SPARC","transcriptvariant2"
"431","NM_001312.3",-5.30952783651562,3.98205367944407,8.12265448071937e-05,0.00351507742394619,"CRIP2","transcriptvariant1"
"432","NM_001316668.1",4.0455606153483,4.71983453043419,0.000135790996533345,0.00521393291698241,"DLC1","transcriptvariant5"
"433","NM_001317007.1",4.98118648530454,2.8606861693329,0.0007645417600104,0.0192805128903772,"S100A16","transcriptvariant1"
"434","NM_001317210.1",-6.1220374476721,2.78463061441158,0.0017655983113695,0.0354736510544386,"CXXC5","transcriptvariant13"
"435","NM_001317857.1",-5.93216005927632,2.55431460806131,0.00288576498877415,0.0499713369011089,"EIF3CL","transcriptvariant1"
"436","NM_001317942.1",-6.12105529193892,2.67988744937813,0.00260355110462707,0.0465920972557242,"RSPO2","transcriptvariant3"
"437","NM_001317991.1",-4.2132662965926,3.57804711017799,0.00138941188661295,0.0297692351487189,"FAM214B","transcriptvariant2"
